index,uri,danceability,acousticness,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,mood,mood_string
863,spotify:track:08IZihEWj0fhBgF19DeZBj,0.643,0.951,0.0932,0,4,0.153,-14.52,1,0.0358,71.579,4,0.182,2,sad
864,spotify:track:2e9GsDKqjTGRbv6lI3mK9E,0.275,0.657,0.329,0,0,0.111,-7.261,1,0.032,197.759,3,0.222,2,sad
865,spotify:track:2MlKto2mLQLm46plxkByCM,0.243,0.832,0.259,0,9,0.19,-8.362,0,0.0383,80.967,3,0.136,2,sad
866,spotify:track:5HsSsEeP3hU9QSfHZrzbtA,0.55,0.563,0.147,0.00102,0,0.286,-18.675,0,0.0404,81.991,4,0.0346,2,sad
867,spotify:track:6YyJoHBfPjCCeiBfW1dv4r,0.546,0.922,0.138,1.45E-06,3,0.105,-14.458,1,0.0665,136.073,4,0.529,2,sad
868,spotify:track:1epQHfyawVTqNwIyDBSHI5,0.484,0.847,0.139,0,0,0.11,-12.416,1,0.0662,151.918,3,0.236,2,sad
869,spotify:track:0NlGoUyOJSuSHmngoibVAs,0.188,0.174,0.411,0.153,0,0.0843,-9.733,1,0.0484,187.376,3,0.159,2,sad
870,spotify:track:09EaWbrgM5IB2TrcnhHY4M,0.601,0.89,0.222,0.045,4,0.0907,-13.053,0,0.0691,114.072,4,0.192,2,sad
871,spotify:track:0y6kdSRCVQhSsHSpWvTUm7,0.502,0.0399,0.534,0,2,0.0977,-5.954,1,0.0278,94.05,4,0.155,2,sad
872,spotify:track:2mUCD9Bx2IOFFrVtEH3tyg,0.405,0.343,0.409,0,7,0.197,-7.149,1,0.0305,119.954,3,0.233,2,sad
873,spotify:track:1O2pZvuJQrSY9gBLIbZCYG,0.433,0.975,0.208,8.53E-06,0,0.114,-9.314,1,0.033,135.727,5,0.234,2,sad
874,spotify:track:6F6Ju4KmBakX0arzPYCeel,0.329,0.977,0.313,0.214,7,0.102,-12.566,1,0.0431,128.503,3,0.286,2,sad
875,spotify:track:22lb93WwJwWvzFmlxIVoOi,0.372,0.95,0.163,0,8,0.133,-10.932,1,0.0393,179.63,3,0.131,2,sad
876,spotify:track:6TXFjtfLV3HvMna0mSoGEL,0.437,0.939,0.123,1.46E-05,1,0.0849,-13.593,1,0.0338,121.197,4,0.105,2,sad
877,spotify:track:2J4ZN4hnqbF4UFsVtJB7Ox,0.457,0.924,0.158,0.0251,3,0.108,-6.87,1,0.0313,84.92,4,0.0643,2,sad
878,spotify:track:5vPO5ouEv8iedKWxzmSv7b,0.41,0.846,0.316,0,0,0.124,-8.13,1,0.029,133.288,4,0.22,2,sad
879,spotify:track:4a3AO5h7l2AtHTZySZuqIT,0.566,0.447,0.486,0,5,0.0744,-5.228,1,0.0282,152.035,4,0.321,2,sad
880,spotify:track:1kv9CA8bhpZOsquzEoqq8c,0.379,0.401,0.506,0,11,0.135,-5.628,1,0.0284,80.72,3,0.3,2,sad
881,spotify:track:7lV0M6ulaapTNZJzx8stw0,0.452,0.222,0.494,0,1,0.118,-5.773,1,0.0298,131.806,4,0.153,2,sad
882,spotify:track:1j5oDtBWVtNoVHMi2n6Fkz,0.509,0.897,0.269,0.00212,3,0.174,-8.765,1,0.0277,131.954,4,0.29,2,sad
883,spotify:track:3Xksp5RxM8ozB7LawqAqDT,0.526,0.869,0.195,0,7,0.131,-11.181,1,0.0298,130.21,4,0.112,2,sad
884,spotify:track:3tEPgUhheyOJQhnH2IwQna,0.418,0.949,0.176,2.78E-06,9,0.102,-15.416,1,0.0357,141.656,4,0.455,2,sad
885,spotify:track:71WZ7yFuwxmQz5jJUpvkGv,0.458,0.0649,0.617,0,5,0.109,-3.464,0,0.0331,167.925,4,0.418,2,sad
886,spotify:track:4LNgwxppQZTzjQI60YLEwe,0.43,0.819,0.268,5.08E-05,5,0.11,-9.453,1,0.0346,116.808,4,0.189,2,sad
887,spotify:track:6sUFJrCB5PgiSdbnhKzICY,0.457,0.742,0.462,2.03E-06,4,0.0992,-6,1,0.0303,143.627,4,0.201,2,sad
888,spotify:track:5KLalGht5hUcXskPBvgh8X,0.428,0.875,0.274,0,7,0.171,-9.561,1,0.033,68.235,4,0.363,2,sad
889,spotify:track:04TRSBcNofjdtyVGqsH7ij,0.281,0.913,0.364,0.0124,10,0.134,-7.746,0,0.0333,70.538,4,0.135,2,sad
890,spotify:track:3ovYgrZkVFEbSZWE9L8EvF,0.547,0.637,0.315,2.19E-06,9,0.0787,-8.49,1,0.0338,135.814,4,0.181,2,sad
891,spotify:track:1orzWbS2okDKB1vWEBP7KL,0.584,0.906,0.174,0.00129,6,0.104,-11.699,1,0.034,126.126,4,0.347,2,sad
892,spotify:track:4kwvY2ziVNBXAoY4BklkMu,0.565,0.24,0.382,1.28E-05,0,0.0864,-7.698,1,0.026,142.064,4,0.474,2,sad
893,spotify:track:561F1zqRwGPCTMRsLsXVtL,0.544,0.848,0.265,0,2,0.196,-11.952,1,0.035,133.837,3,0.7,2,sad
894,spotify:track:3nAuf6kK1Vf2F2nxpFcrFF,0.575,0.994,0.0527,0.955,4,0.092,-22.896,0,0.0987,75.866,4,0.391,2,sad
895,spotify:track:24bmXekGRqVFRlPYdfzyJr,0.495,0.904,0.149,3.77E-05,5,0.109,-8.379,1,0.0409,120.322,5,0.179,2,sad
896,spotify:track:2PkQeKapTNUjwpKLf8aJlq,0.57,0.96,0.317,0.00659,0,0.0979,-10.055,1,0.0285,92.642,3,0.4,2,sad
897,spotify:track:2GdGkD8xdZtbDPOxbI3fN1,0.328,0.641,0.335,4.50E-05,10,0.0944,-14.449,1,0.0844,94.975,4,0.11,2,sad
898,spotify:track:4U45aEWtQhrm8A5mxPaFZ7,0.532,0.659,0.495,0,10,0.0754,-6.662,1,0.0343,124.936,4,0.308,2,sad
899,spotify:track:34YfLWuoxLEcvJQNxdI9P2,0.644,0.706,0.315,0.00162,6,0.0962,-9.382,1,0.0339,60.001,4,0.356,2,sad
900,spotify:track:0BdWveeKXpjwTZ0tDBVnml,0.674,0.371,0.659,0,10,0.093,-5.808,1,0.0313,116.834,4,0.73,3,happy
901,spotify:track:3fNpKcMrEDrnjahY9kN5fQ,0.715,0.0176,0.927,0,0,0.34,-2.12,1,0.0604,119.974,4,0.792,3,happy
902,spotify:track:65elkRvvAVBuQupIVoZfn3,0.777,0.177,0.67,0,11,0.247,-6.59,1,0.0484,127.961,4,0.946,3,happy
903,spotify:track:4kLLWz7srcuLKA7Et40PQR,0.743,0.0873,0.766,0,0,0.509,-6.375,1,0.0265,127.96,4,0.61,3,happy
904,spotify:track:1cOyWWUr3oXJIxY0AjJEx9,0.628,0.0625,0.737,0,7,0.0777,-4.437,1,0.041,91.507,4,0.592,3,happy
905,spotify:track:5xoUgPXbMNUmoHU0Enwtwq,0.41,0.239,0.803,0,7,0.103,-5.363,1,0.0623,153.315,4,0.814,3,happy
906,spotify:track:5kqM2lbiX2slirLnrDSdCt,0.566,0.15,0.871,0.000216,6,0.37,-7.151,0,0.0466,128.185,4,0.799,3,happy
907,spotify:track:4TW3UnIuAaWeVvon6A7Xev,0.461,0.659,0.615,0.00801,9,0.108,-5.808,1,0.0268,84.447,4,0.598,3,happy
908,spotify:track:3St5hInMzv75DQN8DKAlWs,0.659,0.176,0.942,0.0139,9,0.311,-5.837,0,0.101,133.041,4,0.698,3,happy
909,spotify:track:0fwhfo6jnmCwgPldEWE0Us,0.683,0.0637,0.704,0.342,0,0.381,-7.715,1,0.0356,128.693,4,0.713,3,happy
910,spotify:track:3N62C2NU0mM7YPAiZhSv6Y,0.516,0.0308,0.807,0.0066,0,0.279,-5.544,1,0.104,131.958,4,0.502,3,happy
911,spotify:track:0frgO8JpfsUDT6WJiphcey,0.586,0.021,0.767,0.0481,11,0.0713,-6.101,0,0.0564,138.362,4,0.724,3,happy
912,spotify:track:6UovP1rS1nDUL9m9kxGCz0,0.559,0.0106,0.851,4.78E-06,9,0.191,-5.701,1,0.0469,131.953,4,0.728,3,happy
913,spotify:track:5VYYbxfFwaJBFgIgB6cwlM,0.622,0.555,0.769,0.485,2,0.158,-5.849,0,0.0344,105.356,4,0.818,3,happy
914,spotify:track:3jnQF0OxLiAEFFcMdBgJ9s,0.746,0.0315,0.844,0,11,0.318,-5.506,1,0.0339,100.027,4,0.662,3,happy
915,spotify:track:6FE2iI43OZnszFLuLtvvmg,0.72,0.0384,0.791,0,1,0.157,-4.689,1,0.124,102.071,4,0.756,3,happy
916,spotify:track:1j3059faDlpFVkgkDTms1Q,0.58,0.0348,0.802,0,8,0.0789,-6.157,1,0.0588,100.923,4,0.706,3,happy
917,spotify:track:4cluDES4hQEUhmXj6TXkSo,0.726,0.009,0.787,0,4,0.0596,-2.494,1,0.0737,124.99,4,0.888,3,happy
918,spotify:track:6epn3r7S14KUqlReYr77hA,0.728,0.0401,0.859,0,5,0.111,-5.237,0,0.137,65.043,4,0.535,3,happy
919,spotify:track:1hGy2eLcmC8eKx7qr1tOqx,0.762,0.15,0.661,0,1,0.256,-6.075,0,0.0687,130.009,4,0.769,3,happy
920,spotify:track:7iUXrNA4vxv2Z9Puddt85U,0.64,0.0014,0.727,5.17E-06,8,0.0561,-3.531,1,0.0273,118.008,4,0.464,3,happy
921,spotify:track:0UREO3QWbXJW3gOUXpK1am,0.824,0.00278,0.684,1.45E-06,10,0.0481,-7.354,0,0.0935,101.152,4,0.87,3,happy
922,spotify:track:6OvnXcO0CIRq4qzTl0NVEn,0.654,0.189,0.693,0,4,0.227,-7.425,0,0.0711,114.954,4,0.454,3,happy
923,spotify:track:1diS6nkxMQc3wwC4G1j0bh,0.722,0.0319,0.588,0,6,0.183,-5.932,1,0.0544,134.01,4,0.59,3,happy
924,spotify:track:1w1kzejjmiMhdWAOecgo4l,0.671,0.00388,0.71,1.58E-06,7,0.14,-6.749,1,0.276,98.074,4,0.711,3,happy
925,spotify:track:3E7dfMvvCLUddWissuqMwr,0.652,0.00112,0.698,0.000115,10,0.0886,-4.667,0,0.042,96.021,4,0.47,3,happy
926,spotify:track:5T7ZFtCcOgkpjxcuaeZbw0,0.652,0.0227,0.877,0,1,0.0789,-2.986,1,0.0465,118.491,4,0.486,3,happy
927,spotify:track:1gMvZrZgaxj2NOjB81l6yO,0.728,0.248,0.646,0,8,0.146,-6.105,1,0.0557,91.984,4,0.758,3,happy
928,spotify:track:6rmXhRIemCTPyMYZRDN7Qg,0.776,0.0343,0.875,0,4,0.314,-5.535,1,0.0575,111.988,4,0.849,3,happy
929,spotify:track:4My8w8AA1JpG6E5SiAPvJL,0.637,0.0177,0.93,0,4,0.452,-2.632,1,0.0511,90.014,4,0.886,3,happy
930,spotify:track:632JUvf30LG7QyNGq9CLGr,0.689,0.022,0.745,0,2,0.0633,-3.955,1,0.0293,124.961,4,0.497,3,happy
931,spotify:track:47BBI51FKFwOMlIiX6m8ya,0.689,0.257,0.694,0,6,0.148,-5.83,0,0.027,99.039,4,0.482,3,happy
932,spotify:track:6ce41JVa6KFaryfmC2bu2W,0.661,0.00215,0.729,0.0013,7,0.0477,-6.561,1,0.0376,103.987,4,0.668,3,happy
933,spotify:track:2SUxn2O9NHL6GHGQFgwCY0,0.763,0.169,0.661,0,4,0.117,-5.592,0,0.056,95.002,4,0.632,3,happy
934,spotify:track:2qESkHBZ2VThboOnosYFBk,0.821,0.13,0.773,0,4,0.116,-6.741,1,0.0464,133.053,4,0.954,3,happy
935,spotify:track:2AHnmlkyZbnxqSA66B7jK3,0.719,0.105,0.604,0,0,0.107,-7.395,1,0.0281,99.993,4,0.565,3,happy
936,spotify:track:0GjEhVFGZW8afUYGChu3Rr,0.543,0.358,0.87,0.000939,9,0.792,-6.514,1,0.0428,100.804,4,0.754,3,happy
937,spotify:track:3uUuGVFu1V7jTQL60S1r8z,0.671,0.515,0.636,0.000411,6,0.172,-8.117,0,0.103,120.966,4,0.262,3,happy
938,spotify:track:6Vh03bkEfXqekWp7Y1UBRb,0.663,0.0542,0.857,0,2,0.144,-2.16,1,0.0544,126.039,4,0.931,3,happy
939,spotify:track:1FSWSs9CL01RCYxXtm08Rf,0.672,0.305,0.748,0,11,0.0811,-5.922,0,0.0589,163.984,4,0.964,3,happy
940,spotify:track:6VrLYoQKdhu1Jruei06t65,0.526,0.0587,0.818,0,3,0.333,-5.952,1,0.0358,171.96,4,0.896,3,happy
941,spotify:track:5k5fWendNngd89O8JKoE8L,0.756,0.53,0.789,0.000711,2,0.157,-7.002,1,0.0324,127.987,4,0.873,3,happy
942,spotify:track:20I6sIOMTCkB6w7ryavxtO,0.783,0.0114,0.58,2.28E-06,7,0.108,-6.548,1,0.0408,120.021,4,0.66,3,happy
943,spotify:track:5G2c6FsfTzgYUzageCmfXY,0.713,0.00233,0.718,0,2,0.0838,-3.806,1,0.0278,126.999,4,0.656,3,happy
944,spotify:track:4KYAV74fzH1rUipmxXejw1,0.661,0.00834,0.922,0,1,0.0759,-3.137,1,0.0346,128.004,4,0.668,3,happy
945,spotify:track:3TcL0dyCMyr0kyTTc4NLgI,0.682,0.0843,0.927,0,4,0.149,-2.915,1,0.0479,101.019,4,0.744,3,happy
946,spotify:track:2qzAQ81W0CvZqmhK8BYGLe,0.577,0.0193,0.96,9.56E-06,9,0.0498,-3.811,1,0.0636,173.988,4,0.701,3,happy
947,spotify:track:6P4XyViJkq9QGEHtzfMIrH,0.506,0.0417,0.895,5.47E-06,4,0.252,-4.069,1,0.0363,140.044,4,0.806,3,happy
948,spotify:track:0HMjXBAZmSYOTTi33WpMso,0.655,0.0352,0.699,0,11,0.064,-4.421,1,0.0493,86.704,4,0.802,3,happy
949,spotify:track:7gbe1RssqCTHztIr5mBNck,0.895,0.033,0.725,0.0516,7,0.0304,-6.966,1,0.226,100.017,4,0.814,3,happy
950,spotify:track:4vlVmoIFy1Qr6ovSi3j3gI,0.712,0.00391,0.814,0,1,0.234,-4.547,0,0.0507,123.08,4,0.853,3,happy
951,spotify:track:5iaPhRuBYqeCHbCOpOlvx5,0.618,0.569,0.643,0,4,0.443,-4.086,1,0.0297,128.992,4,0.722,3,happy
952,spotify:track:4hb3h8DzkYDNXmW2XFELJ8,0.547,0.0732,0.586,0.000949,2,0.112,-6.89,1,0.0385,119.797,4,0.148,3,happy
953,spotify:track:26iXRL1uUwotfEASqZ2wNl,0.533,0.0173,0.746,0,7,0.381,-5.147,1,0.0324,104.654,4,0.409,3,happy
954,spotify:track:1Vv0MPcooEoQzVZYfKMgKW,0.649,0.0167,0.79,0,9,0.255,-5.529,1,0.0482,124.993,4,0.458,3,happy
955,spotify:track:1HwpWwa6bnqqRhK8agG4RS,0.66,0.0759,0.666,0,9,0.0268,-4.342,1,0.0472,89.975,4,0.933,3,happy
956,spotify:track:7hpEnDwDW9LNVeS4rPajo6,0.751,0.663,0.743,0.101,2,0.125,-8.125,1,0.0364,128.006,4,0.899,3,happy
957,spotify:track:4i1yHB5Q9PhtWlWCplG3u5,0.559,0.00606,0.82,0,5,0.0958,-3.381,1,0.0591,126.091,4,0.428,3,happy
958,spotify:track:2iLN22AngD3PTsbvBu5ypL,0.716,0.0638,0.745,0,5,0.364,-6.984,0,0.0329,139.975,4,0.693,3,happy
959,spotify:track:6Z0F3Mqj7tq1CBZo5qMlUg,0.676,0.0512,0.861,0,1,0.0613,-3.645,1,0.0501,124.031,3,0.681,3,happy
960,spotify:track:4dvjEKAqEvJa80MPFMLMf2,0.765,0.12,0.799,1.82E-05,6,0.122,-5.121,1,0.0506,127.97,4,0.482,3,happy
961,spotify:track:3U5JVgI2x4rDyHGObzJfNf,0.706,0.00584,0.8,0,5,0.0822,-6.333,1,0.0399,100.011,4,0.629,3,happy
962,spotify:track:1XGmzt0PVuFgQYYnV2It7A,0.743,0.0188,0.752,0,4,0.287,-4.813,1,0.0414,110.015,4,0.545,3,happy
963,spotify:track:4Jz4bjXeiF2SXVj9P4YfY5,0.674,0.0469,0.778,0,0,0.145,-5.367,1,0.0376,90.01,4,0.816,3,happy
964,spotify:track:5NXhhe8EShJ11C5pV49h10,0.941,0.855,0.468,7.98E-05,2,0.0873,-7.205,1,0.0446,104.995,4,0.943,3,happy
965,spotify:track:1oew3nFNY3vMacJAsvry0S,0.545,0.00489,0.783,0,5,0.132,-4.261,0,0.0345,174.084,4,0.551,3,happy
966,spotify:track:3uMR1lX5XkPgkr6lBS1eOr,0.763,0.188,0.481,0,10,0.116,-8.206,1,0.0272,93.002,4,0.572,3,happy
967,spotify:track:7tqusWyIHeTmj5Zau5CYqj,0.833,0.178,0.857,0,6,0.11,-5.024,1,0.0399,100.099,4,0.972,3,happy
968,spotify:track:5O2P9iiztwhomNh8xkR9lJ,0.672,0.859,0.52,0,8,0.115,-7.747,1,0.0353,120.001,4,0.37,3,happy
969,spotify:track:2Bs4jQEGMycglOfWPBqrVG,0.536,0.00433,0.768,0,10,0.114,-5.948,0,0.0347,77.217,4,0.545,3,happy
970,spotify:track:1kPpge9JDLpcj15qgrPbYX,0.56,0.0239,0.872,6.98E-06,3,0.371,-4.269,1,0.14,126.05,4,0.682,3,happy
971,spotify:track:0VwNdo84DaVYLIkbVO86ND,0.628,0.00957,0.676,2.65E-05,7,0.121,-5.911,1,0.0916,85.984,4,0.75,3,happy
972,spotify:track:4ZSWROYQK0lkkE8SZeEPwl,0.653,0.000612,0.811,2.86E-05,11,0.135,-5.433,1,0.0319,128.023,4,0.659,3,happy
973,spotify:track:3cU2wBxuV6nFiuf6PJZNlC,0.655,0.375,0.782,0,1,0.317,-4.789,1,0.185,79.427,4,0.832,3,happy
974,spotify:track:0ErK6K0kYr0Ow2RkPMhmMs,0.773,0.0242,0.747,8.99E-06,5,0.109,-4.061,1,0.0885,126.014,4,0.801,3,happy
975,spotify:track:2kqAtjOtQPAR0OiYUJR43k,0.64,0.00312,0.82,0,1,0.189,-4.729,0,0.0464,130.108,4,0.583,3,happy
976,spotify:track:2fQxE0jVrjNMT9oJAXtSJR,0.758,0.0117,0.557,0,7,0.0418,-4.568,1,0.034,126.986,4,0.781,3,happy
977,spotify:track:6FB3v4YcR57y4tXFcdxI1E,0.622,0.00454,0.469,2.25E-06,3,0.0335,-6.798,0,0.0363,77.019,4,0.679,3,happy
978,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,0.699,0.0317,0.529,3.59E-05,2,0.285,-7.548,1,0.0487,119.987,4,0.121,3,happy
979,spotify:track:326ICMkp2gWSYcJdba9s7d,0.488,0.0171,0.811,0,9,0.52,-3.762,1,0.16,127.102,4,0.463,3,happy
980,spotify:track:0so0moYLqkFWE6dquoCOsh,0.674,0.0716,0.739,2.40E-06,2,0.15,-5.446,1,0.0385,127.424,4,0.851,3,happy
981,spotify:track:2kh0yXMoclSGWJ688JR20a,0.781,0.0225,0.647,3.35E-06,7,0.0726,-3.258,1,0.0479,120.988,4,0.755,3,happy
982,spotify:track:3180WDzph4WrS4sLSNcGfa,0.742,0.000758,0.878,8.88E-05,9,0.286,-3.127,0,0.128,114.965,4,0.564,3,happy
983,spotify:track:2HqhexYzluuq1sAjOJZHNZ,0.675,0.00751,0.978,0.126,4,0.0591,-3.603,1,0.0554,151.961,4,0.954,3,happy
984,spotify:track:12wSL3tGk3MtbDEhfG7xy3,0.577,0.0304,0.906,0,8,0.189,-3.673,1,0.0583,152.946,4,0.692,3,happy
985,spotify:track:2azf6UvZ9McyCL0xJeNUwz,0.696,0.195,0.916,0,11,0.363,-3.017,1,0.0339,128.026,4,0.775,3,happy
986,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,0.6,0.225,0.663,0,3,0.119,-5.802,1,0.0477,121.07,4,0.286,3,happy
987,spotify:track:2mXhIsB9Xd0zyDfwoHMEsD,0.704,0.0591,0.817,0,4,0.211,-8.517,1,0.045,107.969,4,0.717,3,happy
988,spotify:track:2DupyT2UlEUYhBJxzYcttg,0.685,0.12,0.768,0,6,0.267,-6.026,1,0.0373,102.027,4,0.867,3,happy
989,spotify:track:5lz0NiPw32Gq4kMIUJvuw2,0.638,0.00103,0.713,0.000241,5,0.0466,-6.475,1,0.0388,115.967,4,0.703,3,happy
990,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,0.76,0.103,0.703,0,5,0.0913,-5.412,1,0.054,95.997,4,0.57,3,happy
991,spotify:track:6s8nHXTJVqFjXE4yVZPDHR,0.762,0.015,0.863,0,0,0.125,-3.689,0,0.0561,106.012,4,0.965,3,happy
992,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,0.578,0.00701,0.866,0,1,0.257,-3.804,1,0.0619,128.038,4,0.619,3,happy
993,spotify:track:5xvUgoVED1F4mBu8FL0HaW,0.715,0.00351,0.872,3.84E-05,2,0.107,-3.835,1,0.0509,93.043,4,0.748,3,happy
994,spotify:track:4HlFJV71xXKIGcU3kRyttv,0.673,0.185,0.886,0,1,0.0826,-4.44,0,0.0431,97.012,4,0.795,3,happy
995,spotify:track:7EQGXaVSyEDsCWKmUcfpLk,0.711,0.00498,0.7,0.000125,1,0.215,-4.805,0,0.046,128.001,4,0.801,3,happy
996,spotify:track:2igfp8RJrZCJwJa8DYBApH,0.663,0.0709,0.827,3.07E-06,6,0.0919,-1.796,1,0.0976,124.945,4,0.681,3,happy
997,spotify:track:0cqRj7pUJDkTCEsJkx8snD,0.647,0.0647,0.8,0,7,0.334,-5.384,1,0.165,160.078,4,0.942,3,happy
998,spotify:track:5Hroj5K7vLpIG4FNCRIjbP,0.673,0.0591,0.902,0.000262,2,0.0558,-2.392,1,0.0346,100.012,4,0.538,3,happy
999,spotify:track:7mlGufYKRiJEO2dglocn6o,0.774,0.0837,0.85,0,0,0.193,-4.436,1,0.0326,127.031,4,0.53,3,happy
1000,spotify:track:2K87XMYnUMqLcX3zvtAF4G,0.73,0.109,0.703,0,0,0.0657,-5.672,0,0.0369,138.113,4,0.595,3,happy
1001,spotify:track:5RBKa3VgEcvZiIxmaZksOL,0.738,0.0222,0.652,0,2,0.0758,-4.098,1,0.0488,132.046,4,0.745,3,happy
1002,spotify:track:2hHLbkatPwOOmrNxTiD41L,0.62,0.00564,0.805,9.15E-05,5,0.285,-5.538,1,0.0417,122.062,4,0.586,3,happy
1003,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,0.755,0.0991,0.837,0,2,0.289,-2.718,0,0.142,120.028,4,0.714,3,happy
1004,spotify:track:6JjBu4oayeGr1S4QDZylDD,0.587,0.199,0.714,0,8,0.0745,-4.738,1,0.0348,128.036,4,0.581,3,happy
1005,spotify:track:62a0gOi6Far1aNL15p63XZ,0.737,0.00588,0.622,0,9,0.0831,-6.209,1,0.0288,100.952,4,0.788,3,happy
1006,spotify:track:5vTPxzm4h2bY9rYyVrGEU5,0.706,0.123,0.728,0,7,0.185,-3.602,1,0.0852,121.017,4,0.851,3,happy
1007,spotify:track:7gQ5c5HY6zMsIck6QLY9dJ,0.757,0.0398,0.825,2.63E-06,7,0.0798,-4.062,0,0.0701,95.01,4,0.446,3,happy
1008,spotify:track:3PYqi5gL3oQMaTPbKZuX7K,0.783,0.0104,0.716,1.11E-05,7,0.106,-3.227,1,0.0491,120.958,4,0.637,3,happy
1009,spotify:track:6gj08XDlv9Duc2fPOxUmVD,0.775,0.0506,0.825,1.03E-06,7,0.111,-5.402,1,0.0464,139.091,4,0.95,3,happy
1010,spotify:track:3SXdfsUwfhcbZiGtVMugqe,0.602,0.000183,0.813,7.44E-06,9,0.0905,-3.825,1,0.0312,128.001,4,0.659,3,happy
1011,spotify:track:2qPUnoasNe4Ep43emVXEig,0.633,0.297,0.673,0,6,0.206,-6.403,0,0.258,86.776,4,0.659,3,happy
1012,spotify:track:6ZCRBbwaqE52NywtxciqCk,0.436,0.218,0.69,2.20E-06,4,0.598,-10.502,1,0.226,180.154,4,0.757,3,happy
1013,spotify:track:2CEgGE6aESpnmtfiZwYlbV,0.751,0.00379,0.783,0,4,0.036,-3.724,1,0.0859,119.975,4,0.816,3,happy
1014,spotify:track:6cx06DFPPHchuUAcTxznu9,0.734,0.168,0.874,1.14E-05,8,0.0489,-3.158,1,0.0662,122.953,4,0.905,3,happy
1015,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,0.649,0.0863,0.716,2.63E-05,8,0.135,-5.371,1,0.0349,99.988,4,0.163,3,happy
1016,spotify:track:2xiOdusRnZezQok1RgLNeS,0.681,0.0182,0.716,0.17,0,0.337,-10.911,1,0.0333,123.009,4,0.963,3,happy
1017,spotify:track:1pj3RzpA5AoXkZln0NockI,0.762,0.294,0.608,0.00148,0,0.117,-11.36,1,0.0644,106.931,4,0.841,3,happy
1018,spotify:track:7gZ3kWNtIxFgxjsm5OTVMB,0.537,0.423,0.561,1.64E-06,4,0.134,-6.961,0,0.0297,78.13,4,0.242,3,happy
1019,spotify:track:7723JnKU2R15Iv4T7OJrly,0.906,0.000547,0.63,0.616,0,0.0994,-8.071,1,0.0575,122.458,4,0.342,3,happy
1020,spotify:track:6hs3SDnbO3f6VQuPO4KBEb,0.5,0.114,0.681,4.01E-05,0,0.139,-9.556,1,0.0672,119.46,4,0.745,3,happy
1021,spotify:track:6BZLjTOKBPqhq4xpOLkjrp,0.799,0.661,0.529,0,9,0.0856,-9.17,1,0.0615,128.05,4,0.601,3,happy
1022,spotify:track:2y7hYZidY2uPlLbo1pPYp5,0.609,0.0386,0.516,0,0,0.234,-6.94,1,0.0277,170.017,4,0.61,3,happy
1023,spotify:track:6y6xhAgZjvxy5kR5rigpY3,0.594,0.0169,0.64,0,10,0.135,-6.865,1,0.033,92.871,4,0.492,3,happy
1024,spotify:track:3MrWxJaD2AT0W9DjWF64Vm,0.45,0.664,0.656,3.02E-06,2,0.259,-7.049,1,0.0472,106.61,4,0.782,3,happy
1025,spotify:track:2sCl0FFOzZSmYZs90zOpd1,0.887,0.0514,0.441,0.00667,0,0.0338,-8.98,1,0.114,129.908,4,0.715,3,happy
1026,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,0.856,0.00801,0.609,8.15E-05,0,0.0344,-7.223,1,0.0824,114.988,4,0.928,3,happy
1027,spotify:track:4vUq9Q0kgdgy2YZr1ugqge,0.747,0.101,0.612,0,9,0.459,-5.658,1,0.0819,106.114,4,0.783,3,happy
1028,spotify:track:09IStsImFySgyp0pIQdqAc,0.753,0.171,0.657,0,7,0.112,-3.061,1,0.0449,107.01,4,0.437,3,happy
1029,spotify:track:3K7xYRXPFDVyen7cZF5Zk2,0.704,0.0142,0.713,0,7,0.238,-3.411,1,0.0719,99.301,4,0.592,3,happy
1030,spotify:track:4rHZZAmHpZrA3iH5zx8frV,0.574,0.234,0.512,0,5,0.0946,-6.664,0,0.0503,76.899,4,0.512,3,happy
1031,spotify:track:6MnWfOgKRkQtY1pRgoTwB1,0.597,0.0123,0.793,5.45E-06,7,0.157,-7.006,1,0.0361,167.2,4,0.755,3,happy
1032,spotify:track:3rKYiySCDMUKTw5kGVVhaa,0.795,0.417,0.616,0,1,0.349,-5.281,0,0.06,110.015,4,0.815,3,happy
1033,spotify:track:0ikz6tENMONtK6qGkOrU3c,0.62,0.271,0.573,0,0,0.0607,-11.893,1,0.0423,81.548,4,0.897,3,happy
1034,spotify:track:1QvPIlDwzql2ub5MCyYa78,0.774,0.016,0.849,0.000199,9,0.0348,-2.986,1,0.0301,126.996,4,0.962,3,happy
1035,spotify:track:0mrU1w2UMIZnR2I6oguwGz,0.742,0.0345,0.854,0,7,0.0689,-7.794,1,0.0332,135.015,4,0.962,3,happy
1036,spotify:track:4d2hD63oUGU3s7L66JD0BE,0.792,0.0159,0.856,2.88E-06,11,0.0981,-5.236,0,0.067,127.988,4,0.714,3,happy
1037,spotify:track:37f4ITSlgPX81ad2EvmVQr,0.564,0.0549,0.714,0,7,0.155,-4.987,1,0.129,175.924,4,0.33,3,happy
